timeStamp,wifi_rssi,audio.recvInfo.avgLoss,audio.recvInfo.jitter,audio.recvInfo.latency,audio.recvInfo.maxLoss,audio.recvInfo.mos,audio.sendInfo.avgLoss,audio.sendInfo.jitter,audio.sendInfo.latency,audio.sendInfo.maxLoss,share.recvInfo.avgLoss,share.recvInfo.fps,share.recvInfo.jitter,share.recvInfo.latency,share.recvInfo.maxLoss,share.recvInfo.mos,share.recvInfo.res,share.sendInfo.avgLoss,share.sendInfo.fps,share.sendInfo.jitter,share.sendInfo.latency,share.sendInfo.maxLoss,share.sendInfo.res,video.recvInfo.avgLoss,video.recvInfo.fps,video.recvInfo.jitter,video.recvInfo.latency,video.recvInfo.maxLoss,video.recvInfo.mos,video.recvInfo.res,video.sendInfo.avgLoss,video.sendInfo.fps,video.sendInfo.jitter,video.sendInfo.latency,video.sendInfo.maxLoss,video.sendInfo.res
2025-05-15 14:14:11,-57,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,7.0,,,0.0,1977600.0,0.0,6.0,,,0.0,,,0.0,5.0,,,0.0,14400.0
2025-05-15 14:14:12,-57,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,7.0,,,0.0,1977600.0,0.0,6.0,,,0.0,,,0.0,5.0,,,0.0,14400.0
2025-05-15 14:14:13,-57,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,0.0,1977600.0,0.0,7.0,,,0.0,,,0.0,5.0,,,0.0,14400.0
2025-05-15 14:14:14,-57,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,7.0,,,0.0,,,0.0,6.0,,,0.0,14400.0
2025-05-15 14:14:15,-57,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,8.0,,,0.0,,,0.0,5.0,,,0.0,14400.0
2025-05-15 14:14:16,-57,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,6.0,,,0.0,14400.0
2025-05-15 14:14:17,-57,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,6.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,6.0,,,0.0,14400.0
2025-05-15 14:14:18,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,13.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,7.0,,,0.0,14400.0
2025-05-15 14:14:19,-58,,,,,4.0,0.0,,,0.0,,,,,,,,0.0,15.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,8.0,,,0.0,14400.0
2025-05-15 14:14:20,-58,,,,,4.0,0.0,,,0.0,,,,,,,,0.0,13.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,9.0,,,0.0,14400.0
2025-05-15 14:14:21,-58,,,,,4.0,0.0,,,0.0,,,,,,,,0.0,13.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,9.0,,,0.0,14400.0
2025-05-15 14:14:22,-57,,,,,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,10.0,,,0.0,14400.0
2025-05-15 14:14:23,-57,,,,,4.0,0.0,,,0.0,,,,,,,,0.0,12.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,10.0,,,0.0,14400.0
2025-05-15 14:14:24,-57,12.0,,,47.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,10.0,,,0.0,14400.0
2025-05-15 14:14:25,-57,12.0,,,47.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,10.0,,,0.0,14400.0
2025-05-15 14:14:26,-57,12.0,,,47.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,10.0,,,0.0,14400.0
2025-05-15 14:14:27,-57,12.0,,,47.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:28,-59,12.0,,,47.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:29,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,19.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:30,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,19.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:31,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:32,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:33,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:34,-59,8.0,,,33.0,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:35,-59,8.0,,,33.0,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:36,-59,8.0,,,33.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,4.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:37,-59,8.0,,,33.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:38,-59,8.0,,,33.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:39,-59,22.0,,,51.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:40,-59,22.0,,,51.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:41,-59,22.0,,,51.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:42,-60,22.0,,,51.0,4.0,0.0,,,0.0,,,,,,,,0.0,19.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:43,-60,22.0,,,51.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,13.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:44,-60,7.0,,,52.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,13.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:45,-60,7.0,,,52.0,4.0,0.0,,,0.0,,,,,,,,0.0,10.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:46,-60,7.0,,,52.0,4.0,0.0,,,0.0,,,,,,,,0.0,5.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:47,-60,7.0,,,52.0,4.0,0.0,,,0.0,,,,,,,,0.0,6.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:48,-60,7.0,,,52.0,4.0,0.0,,,0.0,,,,,,,,0.0,14.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:49,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,14.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:50,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,18.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:51,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,17.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:52,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,16.0,,,0.0,1977600.0,0.0,7.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:53,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,16.0,,,0.0,1977600.0,0.0,7.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:54,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,3.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:55,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,16.0,,,0.0,1977600.0,0.0,10.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:56,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:14:57,-60,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:58,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,1.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:14:59,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,5.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:00,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,7.0,,,0.0,1977600.0,0.0,12.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:01,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,18.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:02,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,18.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:03,-59,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,11.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:04,-59,7.0,,,29.0,3.0,0.0,,,0.0,,,,,,,,3.0,22.0,,,38.0,1977600.0,0.0,13.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:05,-59,7.0,,,29.0,3.0,0.0,,,0.0,,,,,,,,3.0,21.0,,,38.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:06,-59,7.0,,,29.0,3.0,0.0,,,0.0,,,,,,,,3.0,21.0,,,38.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:07,-59,7.0,,,29.0,3.0,0.0,,,0.0,,,,,,,,3.0,21.0,,,38.0,1977600.0,0.0,11.0,,,0.0,,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:08,-58,7.0,,,29.0,3.0,0.0,,,0.0,,,,,,,,3.0,20.0,,,38.0,1977600.0,0.0,12.0,,,0.0,,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:09,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:10,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:11,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:12,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:13,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:14,-58,0.0,,,0.0,3.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:15,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:16,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:17,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:18,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:19,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:20,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,13.0,,,0.0,14400.0
2025-05-15 14:15:21,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,13.0,,,0.0,14400.0
2025-05-15 14:15:22,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:23,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:24,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:25,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:26,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,13.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:27,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:28,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:29,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:30,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:31,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,19.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:32,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:33,-58,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,13.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:34,-58,3.0,,,15.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:35,-58,3.0,,,15.0,4.0,0.0,,,0.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:36,-58,3.0,,,15.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,14.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:37,-58,3.0,,,15.0,4.0,0.0,,,0.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:38,-58,3.0,,,15.0,4.0,0.0,,,0.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,13.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:39,-58,0.0,,,0.0,4.0,8.0,,,16.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,13.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:40,-58,0.0,,,0.0,4.0,8.0,,,16.0,,,,,,,,0.0,21.0,,,0.0,1977600.0,0.0,10.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:41,-58,0.0,,,0.0,4.0,8.0,,,16.0,,,,,,,,0.0,19.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:42,-58,0.0,,,0.0,4.0,8.0,,,16.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:43,-58,0.0,,,0.0,4.0,8.0,,,16.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:44,-58,0.0,,,0.0,4.0,0.0,,,16.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:45,-58,0.0,,,0.0,4.0,0.0,,,16.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:46,-58,0.0,,,0.0,4.0,0.0,,,16.0,,,,,,,,0.0,22.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:47,-58,0.0,,,0.0,4.0,0.0,,,16.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:48,-59,0.0,,,0.0,4.0,0.0,,,16.0,,,,,,,,0.0,23.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:49,-59,0.0,,,0.0,4.0,3.0,,,19.0,,,,,,,,0.0,23.0,,,14.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:50,-59,0.0,,,0.0,4.0,3.0,,,19.0,,,,,,,,0.0,21.0,,,14.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:51,-59,0.0,,,0.0,4.0,3.0,,,19.0,,,,,,,,0.0,24.0,,,14.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:52,-59,0.0,,,0.0,4.0,3.0,,,19.0,,,,,,,,0.0,22.0,,,14.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:53,-59,0.0,,,0.0,4.0,3.0,,,19.0,,,,,,,,0.0,22.0,,,14.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:54,-59,3.0,,,16.0,4.0,4.0,,,16.0,,,,,,,,2.0,23.0,,,24.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:55,-59,3.0,,,16.0,4.0,4.0,,,16.0,,,,,,,,2.0,20.0,,,24.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:56,-59,3.0,,,16.0,4.0,4.0,,,16.0,,,,,,,,2.0,22.0,,,24.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
2025-05-15 14:15:57,-59,3.0,,,16.0,4.0,4.0,,,16.0,,,,,,,,2.0,24.0,,,24.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:58,-59,3.0,,,16.0,4.0,4.0,,,16.0,,,,,,,,2.0,24.0,,,24.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:15:59,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,20.0,,,0.0,1977600.0,0.0,12.0,,,0.0,4.0,,0.0,11.0,,,0.0,14400.0
2025-05-15 14:16:00,-59,0.0,,,0.0,4.0,0.0,,,0.0,,,,,,,,0.0,24.0,,,0.0,1977600.0,0.0,11.0,,,0.0,4.0,,0.0,12.0,,,0.0,14400.0
